id,multiplier,recorded_at
15267,1.94,2026-05-25 06:23:58.688106+00
15268,1.81,2026-05-25 06:24:15.120176+00
15269,1.32,2026-05-25 06:24:31.528884+00
15270,2.76,2026-05-25 06:24:56.11296+00
15271,5.3,2026-05-25 06:25:37.334516+00
15272,8.31,2026-05-25 06:26:10.051597+00
15273,1.92,2026-05-25 06:26:34.865802+00
15274,19.94,2026-05-25 06:27:23.811857+00
15275,3.49,2026-05-25 06:27:56.766977+00
15276,2.18,2026-05-25 06:28:21.577149+00
15277,1.26,2026-05-25 06:28:38.054742+00
15278,1.32,2026-05-25 06:28:54.612892+00
15279,29.67,2026-05-25 06:29:51.715792+00
15280,4.48,2026-05-25 06:30:16.371609+00
15281,2.05,2026-05-25 06:30:41.098508+00
15282,1.48,2026-05-25 06:30:57.531412+00
15283,2.52,2026-05-25 06:31:22.265039+00
15284,110.61,2026-05-25 06:32:35.74247+00
15285,1.18,2026-05-25 06:32:52.260555+00
15286,4.21,2026-05-25 06:33:58.146663+00
15287,2.06,2026-05-25 06:34:22.674182+00
15288,2.48,2026-05-25 06:34:47.483447+00
15289,1.06,2026-05-25 06:35:04.029068+00
15290,1.78,2026-05-25 06:35:20.576258+00
15291,9.89,2026-05-25 06:35:53.439166+00
15292,1.83,2026-05-25 06:36:18.125388+00
15293,9.07,2026-05-25 06:36:50.947028+00
15294,2.14,2026-05-25 06:37:15.72467+00
15295,2.07,2026-05-25 06:37:40.343168+00
15296,2.57,2026-05-25 06:38:04.957471+00
15297,2.5,2026-05-25 06:38:29.679187+00
15298,1.9,2026-05-25 06:38:46.026403+00
15299,9.81,2026-05-25 06:39:26.87482+00
15300,1.07,2026-05-25 06:39:43.347263+00
15301,83.35,2026-05-25 06:40:56.530984+00
15302,1.52,2026-05-25 06:41:13.007698+00
15303,3.77,2026-05-25 06:41:37.715897+00
15304,1.3,2026-05-25 06:41:54.226975+00
15305,1.41,2026-05-25 06:42:10.669193+00
15306,1.01,2026-05-25 06:42:27.084075+00
15307,89.18,2026-05-25 06:43:40.349418+00
15308,6.12,2026-05-25 06:44:13.24697+00
15309,2.55,2026-05-25 06:44:38.090908+00
15310,4.26,2026-05-25 06:45:11.174424+00
15311,1.51,2026-05-25 06:45:27.786907+00
15312,2.25,2026-05-25 06:45:52.554003+00
15313,5.63,2026-05-25 06:46:25.478657+00
15314,4.56,2026-05-25 06:46:58.490778+00
15315,2.46,2026-05-25 06:47:23.372581+00
15316,232.81,2026-05-25 06:48:44.769138+00
15317,1.45,2026-05-25 06:49:01.384919+00
15318,1.02,2026-05-25 06:49:17.974688+00
15319,1.59,2026-05-25 06:49:34.533247+00
15320,1.16,2026-05-25 06:49:51.029433+00
15321,1.11,2026-05-25 06:49:59.215537+00
15322,3.37,2026-05-25 06:50:32.046818+00
15323,2.46,2026-05-25 06:50:56.655693+00
15324,1.11,2026-05-25 06:51:04.841625+00
15325,3.77,2026-05-25 06:51:37.729504+00
15326,1.01,2026-05-25 06:51:54.22191+00
15327,1.95,2026-05-25 06:52:10.516789+00
15328,4.79,2026-05-25 06:52:43.302347+00
15329,1.68,2026-05-25 06:53:08.145511+00
15330,2.13,2026-05-25 06:53:24.513748+00
15331,8.82,2026-05-25 06:54:05.31269+00
15332,1.06,2026-05-25 06:54:21.753217+00
15333,3.08,2026-05-25 06:54:46.363743+00
15334,2,2026-05-25 06:55:11.297165+00
15335,1.44,2026-05-25 06:55:27.757562+00
15336,4.61,2026-05-25 06:56:00.670743+00
15337,1.01,2026-05-25 06:56:17.439628+00
15338,14.62,2026-05-25 06:56:58.2156+00
15339,4.73,2026-05-25 06:57:30.823153+00
15340,1.52,2026-05-25 06:57:47.29998+00
15341,1.78,2026-05-25 06:58:12.041697+00
15342,2.66,2026-05-25 06:58:36.768241+00
15343,1.46,2026-05-25 06:58:53.343004+00
15344,2.04,2026-05-25 06:59:18.077724+00
15345,47.64,2026-05-25 07:00:14.944742+00
15346,1.01,2026-05-25 07:00:31.464798+00
15347,2.76,2026-05-25 07:00:56.209496+00
15348,1.11,2026-05-25 07:01:12.578789+00
15349,1.17,2026-05-25 07:01:29.175799+00
15350,1.74,2026-05-25 07:01:45.546072+00
15351,1.58,2026-05-25 07:02:02.056721+00
15352,2.15,2026-05-25 07:02:26.880082+00
15353,1.79,2026-05-25 07:02:51.839462+00
15354,4.99,2026-05-25 07:03:24.483214+00
15355,2.1,2026-05-25 07:03:49.06375+00
15356,4.43,2026-05-25 07:04:21.967023+00
15357,2.09,2026-05-25 07:04:38.341738+00
15358,1.77,2026-05-25 07:05:35.937157+00
15359,2.69,2026-05-25 07:06:00.866658+00
15360,1.32,2026-05-25 07:06:17.474224+00
15361,1.26,2026-05-25 07:06:34.159589+00
15362,12.61,2026-05-25 07:07:15.201418+00
15363,2.57,2026-05-25 07:07:48.203752+00
15364,1.09,2026-05-25 07:08:04.92206+00
15365,369.3,2026-05-25 07:09:26.143556+00
15366,1.67,2026-05-25 07:09:50.9819+00
15367,3.46,2026-05-25 07:10:15.541464+00
15368,1.92,2026-05-25 07:10:40.204738+00
15369,2.57,2026-05-25 07:11:04.858153+00
15370,2.36,2026-05-25 07:11:29.353731+00
15371,1.68,2026-05-25 07:11:54.278805+00
15372,4.64,2026-05-25 07:12:27.259599+00
15373,2.89,2026-05-25 07:12:52.02032+00
15374,1.48,2026-05-25 07:13:08.691191+00
15375,1.56,2026-05-25 07:13:25.25954+00
15376,1.13,2026-05-25 07:13:41.791702+00
15377,1.37,2026-05-25 07:13:58.524875+00
15378,17.53,2026-05-25 07:14:47.617478+00
15379,1.18,2026-05-25 07:15:04.014027+00
15380,4.33,2026-05-25 07:15:36.665211+00
15381,3.21,2026-05-25 07:16:01.494036+00
15382,2.53,2026-05-25 07:16:26.367468+00
15383,1.59,2026-05-25 07:16:42.677143+00
15384,1.27,2026-05-25 07:16:59.273024+00
15385,1.61,2026-05-25 07:17:15.799889+00
15386,1.36,2026-05-25 07:17:40.64602+00
15387,11.16,2026-05-25 07:18:21.573206+00
15388,4.11,2026-05-25 07:18:54.448616+00
15389,4.5,2026-05-25 07:19:18.982295+00
15390,1.27,2026-05-25 07:19:35.521143+00
15391,1.08,2026-05-25 07:19:52.120418+00
15392,1.66,2026-05-25 07:20:08.637639+00
15393,4.2,2026-05-25 07:20:41.481067+00
15394,12.4,2026-05-25 07:21:30.784898+00
15395,4.87,2026-05-25 07:22:03.592049+00
15396,1.14,2026-05-25 07:22:11.928204+00
15397,1.6,2026-05-25 07:22:36.588793+00
15398,1.21,2026-05-25 07:22:53.065043+00
15399,1.57,2026-05-25 07:23:09.499699+00
15400,12.29,2026-05-25 07:23:50.507747+00
15401,14.26,2026-05-25 07:24:39.814937+00
15402,1.04,2026-05-25 07:24:56.379998+00
15403,75.25,2026-05-25 07:26:01.708814+00
15404,2.11,2026-05-25 07:26:26.428933+00
15405,1.51,2026-05-25 07:26:43.104751+00
15406,1.05,2026-05-25 07:26:51.376243+00
15407,1.04,2026-05-25 07:27:07.926988+00
15408,1.01,2026-05-25 07:27:24.780625+00
15409,1.09,2026-05-25 07:27:32.891949+00
15410,53.34,2026-05-25 07:28:38.474382+00
15411,2.7,2026-05-25 07:29:03.559066+00
15412,3.68,2026-05-25 07:29:36.599014+00
15413,49.39,2026-05-25 07:30:33.783552+00
15414,1.02,2026-05-25 07:30:50.335089+00
15415,1.22,2026-05-25 07:31:06.898173+00
15416,1.46,2026-05-25 07:31:23.538652+00
15417,1.07,2026-05-25 07:31:31.854894+00
15418,10.41,2026-05-25 07:32:21.347496+00
15419,2.53,2026-05-25 07:32:46.154636+00
15420,51.26,2026-05-25 07:33:42.945984+00
15421,3.12,2026-05-25 07:34:15.974004+00
15422,3.7,2026-05-25 07:34:40.740113+00
15423,1.98,2026-05-25 07:35:05.826449+00
15424,1.58,2026-05-25 07:35:22.326425+00
15425,1.33,2026-05-25 07:35:38.89576+00
15426,5.84,2026-05-25 07:36:20.284465+00
15427,1.14,2026-05-25 07:36:28.564032+00
15428,1.06,2026-05-25 07:36:45.196517+00
15429,1.57,2026-05-25 07:37:01.700449+00
15430,1.11,2026-05-25 07:37:18.261809+00
15431,1.14,2026-05-25 07:37:34.712169+00
15432,1.53,2026-05-25 07:37:51.057289+00
15433,1.72,2026-05-25 07:38:07.457676+00
15434,10.66,2026-05-25 07:38:56.675436+00
15435,1.35,2026-05-25 07:39:13.392964+00
15436,1.35,2026-05-25 07:39:30.375048+00
15437,1.33,2026-05-25 07:39:46.987642+00
15438,6.74,2026-05-25 07:40:19.620041+00
15439,2.05,2026-05-25 07:40:44.418923+00
15440,19.36,2026-05-25 07:41:33.872808+00
15441,1.73,2026-05-25 07:41:50.367522+00
15442,3.11,2026-05-25 07:42:23.181359+00
15443,1.46,2026-05-25 07:42:39.642107+00
15444,1.86,2026-05-25 07:42:56.098498+00
15445,22.96,2026-05-25 07:43:53.418401+00
15446,1.15,2026-05-25 07:44:09.906626+00
15447,9.86,2026-05-25 07:44:43.04972+00
15448,1.8,2026-05-25 07:44:59.353518+00
15449,29.31,2026-05-25 07:45:56.086751+00
15450,1.28,2026-05-25 07:46:12.611986+00
15451,1.1,2026-05-25 07:46:29.258259+00
15452,2.57,2026-05-25 07:46:54.010695+00
15453,1.09,2026-05-25 07:47:10.579566+00
15454,8.39,2026-05-25 07:47:43.234015+00
15455,12.08,2026-05-25 07:48:32.35056+00
15456,4.46,2026-05-25 07:49:05.064554+00
15457,2.31,2026-05-25 07:49:29.782696+00
15458,31.72,2026-05-25 07:50:26.978971+00
15459,1.01,2026-05-25 07:50:35.250017+00
15460,1.28,2026-05-25 07:50:51.88598+00
15461,18.34,2026-05-25 07:51:40.69642+00
15462,2.22,2026-05-25 07:52:05.337811+00
15463,20.35,2026-05-25 07:52:54.129882+00
15464,12.03,2026-05-25 07:53:43.512309+00
15465,1.59,2026-05-25 07:53:59.974984+00
15466,1.39,2026-05-25 07:54:16.502628+00
15467,1.28,2026-05-25 07:54:33.083793+00
15468,16.04,2026-05-25 07:55:22.426694+00
15469,1.45,2026-05-25 07:55:39.04052+00
15470,2.6,2026-05-25 07:56:03.866033+00
15471,2.29,2026-05-25 07:56:28.786678+00
15472,1.07,2026-05-25 07:56:37.021197+00
15473,3.06,2026-05-25 07:57:10.215729+00
15474,2.16,2026-05-25 07:57:26.721621+00
15475,1.99,2026-05-25 07:57:51.490723+00
15476,14.95,2026-05-25 07:58:40.612423+00
15477,2.23,2026-05-25 07:59:05.358718+00
15478,3.09,2026-05-25 07:59:30.139966+00
15479,1.02,2026-05-25 07:59:46.593232+00
15480,7.9,2026-05-25 08:00:19.278156+00
15481,2.86,2026-05-25 08:00:43.90501+00
15482,8.05,2026-05-25 08:01:24.929181+00
15483,2.2,2026-05-25 08:01:49.753423+00
15484,1.25,2026-05-25 08:02:06.273728+00
15485,2.07,2026-05-25 08:02:30.941009+00
15486,1.29,2026-05-25 08:02:47.38792+00
15487,3.22,2026-05-25 08:03:11.972055+00
15488,4.47,2026-05-25 08:03:44.915182+00
15489,3.6,2026-05-25 08:04:09.727063+00
15490,1.03,2026-05-25 08:04:26.259451+00
15491,2.16,2026-05-25 08:04:51.148762+00
15492,1.51,2026-05-25 08:05:07.641699+00
15493,1.09,2026-05-25 08:05:24.212516+00
15494,3.14,2026-05-25 08:05:49.337245+00
15495,1.38,2026-05-25 08:06:05.747703+00
15496,1.73,2026-05-25 08:06:22.243176+00
15497,5,2026-05-25 08:06:54.997816+00
15498,1.15,2026-05-25 08:07:11.366061+00
15499,1.35,2026-05-25 08:07:27.743198+00
15500,1.96,2026-05-25 08:07:52.449999+00
15501,6,2026-05-25 08:08:25.214789+00
15502,1.13,2026-05-25 08:08:41.651651+00
15503,1.44,2026-05-25 08:08:58.203402+00
15504,1.33,2026-05-25 08:09:14.786408+00
15505,3.37,2026-05-25 08:09:47.598495+00
15506,1.96,2026-05-25 08:10:03.830802+00
15507,3.34,2026-05-25 08:10:36.590021+00
15508,12.35,2026-05-25 08:11:17.789989+00
15509,2.32,2026-05-25 08:11:42.52913+00
15510,1.18,2026-05-25 08:11:59.130541+00
15511,10.04,2026-05-25 08:12:40.270142+00
15512,1.96,2026-05-25 08:12:56.814135+00
15513,1.14,2026-05-25 08:13:13.312485+00
15514,2.06,2026-05-25 08:13:38.058718+00
15515,2.39,2026-05-25 08:14:02.819614+00
15516,1.58,2026-05-25 08:14:19.267958+00
15517,1.15,2026-05-25 08:14:35.880218+00
15518,1.01,2026-05-25 08:14:44.063307+00
15519,2.02,2026-05-25 08:15:08.700024+00
15520,1.98,2026-05-25 08:15:33.426196+00
15521,1.07,2026-05-25 08:15:41.693089+00
15522,1.06,2026-05-25 08:15:58.334882+00
15523,1.33,2026-05-25 08:16:14.952395+00
15524,3.8,2026-05-25 08:16:48.044+00
15525,4.37,2026-05-25 08:17:20.995991+00
15526,1.13,2026-05-25 08:17:29.166548+00
15527,2.73,2026-05-25 08:17:53.941744+00
15528,1.4,2026-05-25 08:18:18.605511+00
15529,17.75,2026-05-25 08:19:07.475885+00
15530,7.63,2026-05-25 08:19:40.094725+00
15531,2.03,2026-05-25 08:20:05.05026+00
15532,2.07,2026-05-25 08:20:29.860157+00
15533,2.17,2026-05-25 08:20:54.707252+00
15534,3.23,2026-05-25 08:21:19.433097+00
15535,1.65,2026-05-25 08:21:35.725038+00
15536,4.67,2026-05-25 08:22:08.40942+00
15537,1.61,2026-05-25 08:22:33.119425+00
15538,1.03,2026-05-25 08:22:41.339156+00
15539,1.05,2026-05-25 08:22:57.900714+00
15540,2.16,2026-05-25 08:23:55.461553+00
15541,3.53,2026-05-25 08:24:28.542041+00
15542,1.14,2026-05-25 08:24:45.103234+00
15543,2.09,2026-05-25 08:25:01.5828+00
15544,4.72,2026-05-25 08:25:34.341182+00
15545,2.17,2026-05-25 08:25:58.892737+00
15546,1.23,2026-05-25 08:26:15.552003+00
15547,2.01,2026-05-25 08:26:40.290836+00
15548,2.52,2026-05-25 08:27:05.060082+00
15549,1.08,2026-05-25 08:27:13.240493+00
15550,1.41,2026-05-25 08:27:29.687907+00
15551,1.59,2026-05-25 08:27:54.472535+00
15552,3.99,2026-05-25 08:28:19.140137+00
15553,1.13,2026-05-25 08:28:35.560353+00
15554,1.25,2026-05-25 08:28:52.147471+00
15555,1.15,2026-05-25 08:29:08.62363+00
15556,1.54,2026-05-25 08:29:24.932462+00
15557,3.87,2026-05-25 08:29:57.846693+00
15558,1.64,2026-05-25 08:30:14.363336+00
15559,1.33,2026-05-25 08:30:30.767052+00
15560,1.98,2026-05-25 08:30:55.588174+00
15561,1.93,2026-05-25 08:31:11.982963+00
15562,2.48,2026-05-25 08:31:36.789975+00
15563,113.22,2026-05-25 08:32:50.057743+00
15564,2.2,2026-05-25 08:33:14.956707+00
15565,15.65,2026-05-25 08:34:04.121785+00
15566,2.45,2026-05-25 08:34:28.902505+00
15567,1.23,2026-05-25 08:34:45.500013+00
15568,14.54,2026-05-25 08:35:25.976379+00
15569,12.1,2026-05-25 08:36:15.013947+00
15570,1.36,2026-05-25 08:36:31.618725+00
15571,1.85,2026-05-25 08:36:48.139793+00
15572,1.71,2026-05-25 08:37:13.066605+00
15573,1.9,2026-05-25 08:37:29.499129+00
15574,9.07,2026-05-25 08:38:10.348598+00
15575,2.88,2026-05-25 08:38:43.202039+00
15576,3.23,2026-05-25 08:39:07.928426+00
15577,1.16,2026-05-25 08:39:24.347964+00
15578,1.48,2026-05-25 08:39:40.717048+00
15579,1.72,2026-05-25 08:39:57.186816+00
15580,2.48,2026-05-25 08:40:21.772134+00
15581,4.73,2026-05-25 08:40:54.383519+00
15582,3.42,2026-05-25 08:41:27.581263+00
15583,8.91,2026-05-25 08:42:08.776223+00
15584,1.53,2026-05-25 08:42:25.265121+00
15585,1.42,2026-05-25 08:42:41.734582+00
15586,2.13,2026-05-25 08:43:06.517235+00
15587,1.44,2026-05-25 08:43:23.020325+00
15588,1.31,2026-05-25 08:43:39.510065+00
15589,2.06,2026-05-25 08:43:55.964454+00
15590,1.59,2026-05-25 08:44:20.762983+00
15591,1.26,2026-05-25 08:44:37.294624+00
15592,1.67,2026-05-25 08:44:53.88083+00
15593,1.02,2026-05-25 08:45:10.530632+00
15594,1.43,2026-05-25 08:45:26.866067+00
15595,1.3,2026-05-25 08:45:43.328385+00
15596,1.42,2026-05-25 08:45:59.724483+00
15597,1.32,2026-05-25 08:46:16.26151+00
15598,1.09,2026-05-25 08:46:32.720136+00
15599,1.87,2026-05-25 08:46:49.069098+00
15600,1.14,2026-05-25 08:47:05.574743+00
15601,3.18,2026-05-25 08:47:30.02027+00
15602,1.15,2026-05-25 08:47:46.865738+00
15603,1.35,2026-05-25 08:48:03.4925+00
15604,1.77,2026-05-25 08:48:19.931701+00
15605,2.22,2026-05-25 08:48:44.542287+00
15606,1.34,2026-05-25 08:49:01.04201+00
15607,19.33,2026-05-25 08:49:49.687876+00
15608,2.57,2026-05-25 08:50:22.619034+00
15609,8.28,2026-05-25 08:50:55.332179+00
15610,1.9,2026-05-25 08:51:20.059781+00
15611,1.11,2026-05-25 08:51:36.592074+00
15612,1.27,2026-05-25 08:51:53.057987+00
15613,3.39,2026-05-25 08:52:17.940099+00
15614,1.89,2026-05-25 08:52:42.731306+00
15615,4.71,2026-05-25 08:53:15.647741+00
15616,3.03,2026-05-25 08:53:40.268474+00
15617,1.01,2026-05-25 08:53:48.512581+00
15618,1.16,2026-05-25 08:54:04.863131+00
15619,1.87,2026-05-25 08:54:29.503679+00
15620,4.3,2026-05-25 08:55:02.52432+00
15621,1.47,2026-05-25 08:55:19.129715+00
15622,1.59,2026-05-25 08:55:35.65975+00
15623,1.26,2026-05-25 08:55:52.195297+00
15624,3.77,2026-05-25 08:56:25.308701+00
15625,1.05,2026-05-25 08:56:33.563038+00
15626,2.45,2026-05-25 08:56:58.296476+00
15627,4.31,2026-05-25 08:57:31.24808+00
15628,2.02,2026-05-25 08:57:55.913976+00
15629,3.56,2026-05-25 08:58:20.776124+00
15630,1.47,2026-05-25 08:58:37.249678+00
15631,1.13,2026-05-25 08:58:53.724033+00
15632,29.18,2026-05-25 08:59:51.217409+00
15633,1.48,2026-05-25 09:00:07.63779+00
15634,6.1,2026-05-25 09:00:40.364193+00
15635,1.46,2026-05-25 09:00:56.73915+00
15636,8.49,2026-05-25 09:01:37.50665+00
15637,1.81,2026-05-25 09:02:02.191491+00
15638,1.55,2026-05-25 09:02:18.628699+00
15639,4.5,2026-05-25 09:02:51.556842+00
15640,2,2026-05-25 09:03:16.317057+00
15641,1.59,2026-05-25 09:03:32.944749+00
15642,1.75,2026-05-25 09:03:49.169964+00
15643,2.21,2026-05-25 09:04:13.625882+00
15644,6.37,2026-05-25 09:04:54.392935+00
15645,4.95,2026-05-25 09:05:27.363705+00
15646,15.79,2026-05-25 09:06:16.647446+00
15647,3.06,2026-05-25 09:06:41.479002+00
15648,37.54,2026-05-25 09:07:38.642618+00
15649,20.96,2026-05-25 09:08:27.580062+00
15650,1.11,2026-05-25 09:08:44.085047+00
15651,1.23,2026-05-25 09:09:00.695896+00
15652,1.33,2026-05-25 09:09:17.252036+00
15653,2.9,2026-05-25 09:09:42.005647+00
15654,2.34,2026-05-25 09:10:06.91908+00
15655,1.58,2026-05-25 09:10:23.400584+00
15656,1.43,2026-05-25 09:10:39.777057+00
15657,1.21,2026-05-25 09:10:56.243175+00
15658,1.5,2026-05-25 09:11:12.553689+00
15659,9.62,2026-05-25 09:12:01.676224+00
15660,2.49,2026-05-25 09:12:26.365925+00
15661,11.12,2026-05-25 09:13:07.453081+00
15662,2.35,2026-05-25 09:13:32.500396+00
15663,1.25,2026-05-25 09:13:49.075142+00
15664,2.59,2026-05-25 09:14:13.723188+00
15665,1.34,2026-05-25 09:14:30.124116+00
15666,1.6,2026-05-25 09:14:46.692611+00
15667,3.9,2026-05-25 09:15:19.320022+00
15668,2.11,2026-05-25 09:15:35.587052+00
15669,1.28,2026-05-25 09:15:52.010539+00
15670,2.28,2026-05-25 09:16:16.652638+00
15671,4.82,2026-05-25 09:16:49.496291+00
15672,1.18,2026-05-25 09:17:05.968381+00
15673,9.92,2026-05-25 09:17:38.815955+00
15674,1.4,2026-05-25 09:17:55.225608+00
15675,1.79,2026-05-25 09:18:19.877946+00
15676,4.1,2026-05-25 09:18:52.635679+00
15677,4,2026-05-25 09:19:17.269478+00
15678,1.23,2026-05-25 09:19:33.661466+00
15679,2.55,2026-05-25 09:19:58.376037+00
15680,2.3,2026-05-25 09:20:23.315571+00
15681,2.79,2026-05-25 09:20:47.913357+00
15682,1.24,2026-05-25 09:21:04.348423+00
15683,45.18,2026-05-25 09:22:09.651791+00
15684,3.67,2026-05-25 09:22:34.28303+00
15685,2.16,2026-05-25 09:22:59.304294+00
15686,33.13,2026-05-25 09:23:56.660071+00
15687,1.12,2026-05-25 09:24:13.20214+00
15688,2.52,2026-05-25 09:24:37.967938+00
15689,2.04,2026-05-25 09:24:54.40424+00
15690,1.61,2026-05-25 09:25:19.118724+00
15691,34.98,2026-05-25 09:26:16.250987+00
15692,3.5,2026-05-25 09:26:40.971863+00
15693,1.55,2026-05-25 09:26:57.618126+00
15694,3.39,2026-05-25 09:27:30.633782+00
15695,2.38,2026-05-25 09:27:55.422752+00
15696,5,2026-05-25 09:28:28.189575+00
15697,1.25,2026-05-25 09:28:44.749482+00
15698,10.22,2026-05-25 09:29:26.068752+00
15699,1.2,2026-05-25 09:29:42.627437+00
15700,3.94,2026-05-25 09:30:07.345656+00
15701,1.01,2026-05-25 09:30:23.971738+00
15702,1.37,2026-05-25 09:30:40.557212+00
15703,1.15,2026-05-25 09:30:57.196661+00
15704,1.08,2026-05-25 09:31:05.499585+00
15705,6,2026-05-25 09:31:46.662922+00
15706,9,2026-05-25 09:32:27.494922+00
15707,1.04,2026-05-25 09:32:35.771031+00
15708,1.01,2026-05-25 09:32:52.210921+00
15709,4.63,2026-05-25 09:33:25.018993+00
15710,1.02,2026-05-25 09:33:33.238426+00
15711,4.88,2026-05-25 09:34:06.168194+00
15712,1.57,2026-05-25 09:34:30.969534+00
15713,2.12,2026-05-25 09:34:47.654424+00
15714,7.13,2026-05-25 09:35:28.838003+00
15715,1.82,2026-05-25 09:35:53.677453+00
15716,1.15,2026-05-25 09:36:02.007669+00
15717,1.38,2026-05-25 09:36:18.554062+00
15718,3.67,2026-05-25 09:36:51.350788+00
15719,1.03,2026-05-25 09:37:07.865121+00
15720,4.8,2026-05-25 09:37:40.72218+00
15721,1.11,2026-05-25 09:37:48.887455+00
15722,3.51,2026-05-25 09:38:21.945768+00
15723,2.29,2026-05-25 09:38:46.813909+00
15724,1.15,2026-05-25 09:38:55.034402+00
15725,1.79,2026-05-25 09:39:19.980166+00
15726,1.96,2026-05-25 09:39:36.653036+00
15727,1.32,2026-05-25 09:39:53.039961+00
15728,2.64,2026-05-25 09:40:17.853691+00
15729,10.52,2026-05-25 09:41:06.861837+00
15730,1.37,2026-05-25 09:41:23.506879+00
15731,1.24,2026-05-25 09:41:39.97455+00
15732,3.99,2026-05-25 09:42:04.51846+00
15733,3.66,2026-05-25 09:42:37.516919+00
15734,2.14,2026-05-25 09:43:02.348195+00
15735,2.29,2026-05-25 09:43:27.175353+00
15736,2.61,2026-05-25 09:43:51.901666+00
15737,1.61,2026-05-25 09:44:08.320189+00
15738,4.19,2026-05-25 09:44:41.085682+00
15739,2.7,2026-05-25 09:45:05.618997+00
15740,7.19,2026-05-25 09:46:02.96668+00
15741,1.65,2026-05-25 09:46:02.96668+00
15742,3.04,2026-05-25 09:46:36.003775+00
15743,1.12,2026-05-25 09:46:44.215549+00
15744,1.09,2026-05-25 09:47:00.668628+00
15745,1.53,2026-05-25 09:47:17.077466+00
15746,1.3,2026-05-25 09:47:33.56531+00
15747,2.73,2026-05-25 09:47:58.127055+00
15748,6.49,2026-05-25 09:48:38.908341+00
15749,1.79,2026-05-25 09:48:55.411107+00
15750,1.92,2026-05-25 09:49:20.117027+00
15751,1.39,2026-05-25 09:49:36.668063+00
15752,1.16,2026-05-25 09:49:53.271997+00
15753,2.13,2026-05-25 09:50:09.733074+00
15754,1.11,2026-05-25 09:50:26.232733+00
15755,13.49,2026-05-25 09:51:15.172066+00
15756,2.64,2026-05-25 09:51:39.951118+00
15757,1.25,2026-05-25 09:51:56.526011+00
15758,3.92,2026-05-25 09:52:21.092179+00
15759,9.05,2026-05-25 09:52:53.867864+00
15760,2.62,2026-05-25 09:53:26.928037+00
15761,1.09,2026-05-25 09:53:35.134827+00
15762,7.99,2026-05-25 09:54:16.299565+00
15763,1.16,2026-05-25 09:54:32.81703+00
15764,1.03,2026-05-25 09:54:40.913324+00
15765,3.11,2026-05-25 09:55:13.812884+00
15766,4.93,2026-05-25 09:55:46.494354+00
15767,2.87,2026-05-25 09:56:11.244025+00
15768,1.59,2026-05-25 09:56:27.646617+00
15769,1.53,2026-05-25 09:56:52.572011+00
15770,1.73,2026-05-25 09:57:09.024884+00
15771,1.37,2026-05-25 09:57:25.639972+00
15772,3.25,2026-05-25 09:57:50.156412+00
15773,1.57,2026-05-25 09:58:14.826494+00
15774,1.33,2026-05-25 09:58:31.196554+00
15775,1.01,2026-05-25 09:58:39.402812+00
15776,1.35,2026-05-25 09:58:55.818211+00
15777,4.24,2026-05-25 09:59:28.603236+00
15778,3.46,2026-05-25 10:00:01.587918+00
15779,1.66,2026-05-25 10:00:18.080682+00
15780,2.17,2026-05-25 10:00:42.918034+00
15781,1.03,2026-05-25 10:00:51.044738+00
15782,2.33,2026-05-25 10:01:15.740238+00
15783,1.94,2026-05-25 10:01:40.333249+00
15784,1.03,2026-05-25 10:01:48.501595+00
15785,19.74,2026-05-25 10:02:45.605226+00
15786,10.68,2026-05-25 10:03:26.613463+00
15787,9.94,2026-05-25 10:03:59.383887+00
15788,2.07,2026-05-25 10:04:24.218008+00
15789,3.14,2026-05-25 10:04:48.633408+00
15790,1.27,2026-05-25 10:05:05.230749+00
15791,1.09,2026-05-25 10:05:21.750501+00
15792,1.19,2026-05-25 10:05:38.248809+00
15793,1.76,2026-05-25 10:05:54.87742+00
15794,2.38,2026-05-25 10:06:19.497791+00
15795,8.91,2026-05-25 10:07:00.641982+00
15796,1.56,2026-05-25 10:07:17.148913+00
15797,2.53,2026-05-25 10:07:41.846176+00
15798,1.33,2026-05-25 10:07:58.306028+00
15799,1.17,2026-05-25 10:08:14.92736+00
15800,4.25,2026-05-25 10:08:47.614293+00
15801,2.21,2026-05-25 10:09:12.296704+00
15802,3.12,2026-05-25 10:09:37.112495+00
15803,1.93,2026-05-25 10:10:01.886723+00
15804,4.51,2026-05-25 10:10:26.51752+00
15805,3.38,2026-05-25 10:10:59.668047+00
15806,1.9,2026-05-25 10:11:16.129444+00
15807,3.13,2026-05-25 10:11:49.199345+00
15808,2.42,2026-05-25 10:12:38.371014+00
15809,3.46,2026-05-25 10:12:38.371014+00
